trial,x_seed,noise_seed,noise_snr_db,algorithm,mse,nmse,snr_db,support_overlap,support_exact,success
25,20260736,2029071126,30,MP,3.683035200338621e-05,0.002703286042225021,25.68107997961168,8,1,1
26,20260737,2029071127,30,OMP,3.0580234642516787e-06,0.0002435221814454853,36.134614745288815,8,1,1
26,20260737,2029071127,30,GOMP,3.0580234642516215e-06,0.00024352218144548074,36.13461474528889,8,1,1
26,20260737,2029071127,30,CoSaMP,3.0580234642516456e-06,0.00024352218144548267,36.13461474528886,8,1,1
26,20260737,2029071127,30,SP,3.0580234642516456e-06,0.00024352218144548267,36.13461474528886,8,1,1
26,20260737,2029071127,30,IHT,4.660800958185487e-06,0.00037115752376945315,34.30441731397331,8,1,1
26,20260737,2029071127,30,HTP,3.058023464251609e-06,0.00024352218144547977,36.13461474528891,8,1,1
26,20260737,2029071127,30,GP,4.660800958185487e-06,0.00037115752376945315,34.30441731397331,8,1,1
26,20260737,2029071127,30,MP,1.9381058279060932e-05,0.0015433882852805224,28.11524800481902,8,1,1
27,20260738,2029071128,30,OMP,0.0011493762473666189,0.07733459674552479,11.11626174719352,7,0,0
27,20260738,2029071128,30,GOMP,0.0023848507030817764,0.16046222274356953,7.946271961882353,7,0,0
27,20260738,2029071128,30,CoSaMP,2.0191582262341343e-06,0.00013585698116607952,38.66918039954917,8,1,1
27,20260738,2029071128,30,SP,2.0191582262341393e-06,0.00013585698116607984,38.66918039954916,8,1,1
27,20260738,2029071128,30,IHT,0.005931552134666388,0.39909837484501703,3.989200406882353,5,0,0
27,20260738,2029071128,30,HTP,0.005814277280512363,0.39120765709687233,4.075926533671189,5,0,0
27,20260738,2029071128,30,GP,0.005931552134666388,0.39909837484501703,3.989200406882353,5,0,0
27,20260738,2029071128,30,MP,0.0017581580630528237,0.11829585406223692,9.27030475908373,8,1,0
28,20260739,2029071129,30,OMP,9.913531603516579e-07,5.6590967357535274e-05,42.472528822362776,8,1,1
28,20260739,2029071129,30,GOMP,9.913531603516483e-07,5.6590967357534725e-05,42.47252882236281,8,1,1
28,20260739,2029071129,30,CoSaMP,9.913531603516418e-07,5.659096735753435e-05,42.47252882236285,8,1,1
28,20260739,2029071129,30,SP,9.913531603516418e-07,5.659096735753435e-05,42.47252882236285,8,1,1
28,20260739,2029071129,30,IHT,1.187277395101739e-06,6.77752177505626e-05,41.6892907842891,8,1,1
28,20260739,2029071129,30,HTP,9.913531603516418e-07,5.659096735753435e-05,42.47252882236285,8,1,1
28,20260739,2029071129,30,GP,1.187277395101739e-06,6.77752177505626e-05,41.6892907842891,8,1,1
28,20260739,2029071129,30,MP,2.7070982578972647e-05,0.001545335358511005,28.109772582804048,8,1,1
29,20260740,2029071130,30,OMP,1.69102077180357e-06,0.0001274845684574058,38.94542381813523,8,1,1
29,20260740,2029071130,30,GOMP,1.691020771803576e-06,0.00012748456845740623,38.94542381813521,8,1,1
29,20260740,2029071130,30,CoSaMP,1.6910207718035698e-06,0.00012748456845740577,38.94542381813523,8,1,1
29,20260740,2029071130,30,SP,1.6910207718035698e-06,0.00012748456845740577,38.94542381813523,8,1,1
29,20260740,2029071130,30,IHT,1.7788894078193043e-06,0.00013410890763182012,38.725423749681795,8,1,1
29,20260740,2029071130,30,HTP,1.6910207718035698e-06,0.00012748456845740577,38.94542381813523,8,1,1
29,20260740,2029071130,30,GP,1.7788894078193043e-06,0.00013410890763182012,38.725423749681795,8,1,1
29,20260740,2029071130,30,MP,2.1731828397672933e-05,0.0016383434262092849,27.85595057108885,8,1,1
30,20260741,2029071131,30,OMP,1.945911836697221e-06,0.00012709275342599622,38.958792113407426,8,1,1
30,20260741,2029071131,30,GOMP,0.0006127252424017934,0.040018739123673736,13.977365988646573,7,0,0
30,20260741,2029071131,30,CoSaMP,1.9459118366972026e-06,0.00012709275342599502,38.95879211340747,8,1,1
30,20260741,2029071131,30,SP,1.9459118366972026e-06,0.00012709275342599502,38.95879211340747,8,1,1
30,20260741,2029071131,30,IHT,1.7176417629242486e-06,0.0001121838188825879,39.500697801278434,8,1,1
30,20260741,2029071131,30,HTP,1.9459118366972187e-06,0.00012709275342599608,38.95879211340743,8,1,1
30,20260741,2029071131,30,GP,1.7176417629242486e-06,0.0001121838188825879,39.500697801278434,8,1,1
30,20260741,2029071131,30,MP,1.7265658109818423e-05,0.001127666725442782,29.47819234295434,8,1,1
31,20260742,2029071132,30,OMP,8.601734217621561e-07,8.080412703917017e-05,40.92566457238216,8,1,1
31,20260742,2029071132,30,GOMP,8.601734217621457e-07,8.080412703916919e-05,40.9256645723822,8,1,1
31,20260742,2029071132,30,CoSaMP,8.601734217621618e-07,8.080412703917071e-05,40.925664572382125,8,1,1
31,20260742,2029071132,30,SP,8.601734217621618e-07,8.080412703917071e-05,40.925664572382125,8,1,1
31,20260742,2029071132,30,IHT,8.523984729088486e-07,8.007375344360071e-05,40.965098135355674,8,1,1
31,20260742,2029071132,30,HTP,8.601734217621618e-07,8.080412703917071e-05,40.925664572382125,8,1,1
31,20260742,2029071132,30,GP,8.523984729088486e-07,8.007375344360071e-05,40.965098135355674,8,1,1
31,20260742,2029071132,30,MP,1.3509629475321828e-05,0.0012690857317349978,28.965090386131017,8,1,1
32,20260743,2029071133,30,OMP,2.3972742591122766e-06,0.0001468441943484368,38.3314321912606,8,1,1
32,20260743,2029071133,30,GOMP,0.0006819095429561599,0.041770130002141845,13.79134173068013,7,0,0
32,20260743,2029071133,30,CoSaMP,2.397274259112294e-06,0.00014684419434843787,38.33143219126057,8,1,1
32,20260743,2029071133,30,SP,2.397274259112294e-06,0.00014684419434843787,38.33143219126057,8,1,1
32,20260743,2029071133,30,IHT,0.002683983276381872,0.1644064546919722,7.8408113581009955,6,0,0
32,20260743,2029071133,30,HTP,0.002616868092870637,0.16029533765403084,7.9507910934001575,6,0,0
32,20260743,2029071133,30,GP,0.002683983276381872,0.1644064546919722,7.8408113581009955,6,0,0
32,20260743,2029071133,30,MP,2.196875402701286e-05,0.0013456883265122444,28.710555149632675,8,1,1
33,20260744,2029071134,30,OMP,1.1408288773667885e-06,6.05750570067018e-05,42.177061684791994,8,1,1
33,20260744,2029071134,30,GOMP,1.1408288773667796e-06,6.057505700670132e-05,42.17706168479203,8,1,1
33,20260744,2029071134,30,CoSaMP,1.140828877366787e-06,6.0575057006701716e-05,42.177061684792,8,1,1
33,20260744,2029071134,30,SP,1.1408288773667794e-06,6.057505700670131e-05,42.17706168479203,8,1,1
33,20260744,2029071134,30,IHT,0.00010562074596913482,0.005608187901886087,22.511774437958252,8,1,1
33,20260744,2029071134,30,HTP,1.1408288773667686e-06,6.057505700670074e-05,42.17706168479207,8,1,1
33,20260744,2029071134,30,GP,0.00010562074596913482,0.005608187901886087,22.511774437958252,8,1,1
33,20260744,2029071134,30,MP,3.167229506507146e-05,0.001681716791328161,27.742471395246476,8,1,1
34,20260745,2029071135,30,OMP,1.1920176191966093e-06,8.796842048632887e-05,40.55673205917475,8,1,1
34,20260745,2029071135,30,GOMP,0.0023520308977885798,0.17357498721617212,7.605128580572718,6,0,0
34,20260745,2029071135,30,CoSaMP,1.1920176191965811e-06,8.79684204863268e-05,40.55673205917485,8,1,1
34,20260745,2029071135,30,SP,1.1920176191965811e-06,8.79684204863268e-05,40.55673205917485,8,1,1
34,20260745,2029071135,30,IHT,0.005191736069958827,0.3831393213499555,4.166432743573727,5,0,0
34,20260745,2029071135,30,HTP,0.0051299695904459,0.3785810836576172,4.218410899716803,5,0,0
34,20260745,2029071135,30,GP,0.005191736069958827,0.3831393213499555,4.166432743573727,5,0,0
34,20260745,2029071135,30,MP,1.5651090622338673e-05,0.0011550179282278207,29.374112745857033,8,1,1
35,20260746,2029071136,30,OMP,3.238401838883175e-06,0.00019096435609872864,37.19047687172316,8,1,1
35,20260746,2029071136,30,GOMP,3.2384018388831473e-06,0.000190964356098727,37.190476871723206,8,1,1
35,20260746,2029071136,30,CoSaMP,3.238401838883141e-06,0.00019096435609872663,37.19047687172321,8,1,1
35,20260746,2029071136,30,SP,3.238401838883141e-06,0.00019096435609872663,37.19047687172321,8,1,1
35,20260746,2029071136,30,IHT,7.581786804147295e-06,0.00044708813395163613,33.496068564744256,8,1,1
35,20260746,2029071136,30,HTP,3.238401838883141e-06,0.00019096435609872663,37.19047687172321,8,1,1
35,20260746,2029071136,30,GP,7.581786804147295e-06,0.00044708813395163613,33.496068564744256,8,1,1
35,20260746,2029071136,30,MP,5.088730525729098e-05,0.0030007583880971803,25.227689712330594,8,1,1
36,20260747,2029071137,30,OMP,4.595953027475934e-06,0.00024692280329353933,36.07438801168704,8,1,1
36,20260747,2029071137,30,GOMP,4.595953027475861e-06,0.0002469228032935354,36.07438801168711,8,1,1
36,20260747,2029071137,30,CoSaMP,4.595953027475884e-06,0.0002469228032935366,36.07438801168709,8,1,1
36,20260747,2029071137,30,SP,4.595953027475884e-06,0.0002469228032935366,36.07438801168709,8,1,1
36,20260747,2029071137,30,IHT,4.5017438829422074e-06,0.00024186130986114679,36.16433599425235,8,1,1
36,20260747,2029071137,30,HTP,4.595953027475884e-06,0.0002469228032935366,36.07438801168709,8,1,1
36,20260747,2029071137,30,GP,4.5017438829422074e-06,0.00024186130986114679,36.16433599425235,8,1,1
36,20260747,2029071137,30,MP,4.307162553699523e-05,0.002314072066538358,26.35623120054719,8,1,1
37,20260748,2029071138,30,OMP,1.3580819183190686e-06,0.00010048314191734363,39.979067938294925,8,1,1
37,20260748,2029071138,30,GOMP,1.3580819183190958e-06,0.00010048314191734564,39.97906793829484,8,1,1
37,20260748,2029071138,30,CoSaMP,1.3580819183190794e-06,0.00010048314191734443,39.97906793829489,8,1,1
37,20260748,2029071138,30,SP,1.3580819183190794e-06,0.00010048314191734443,39.97906793829489,8,1,1
37,20260748,2029071138,30,IHT,0.0016097163266074284,0.11910132364722184,9.24083411905215,7,0,0
37,20260748,2029071138,30,HTP,1.358081918319098e-06,0.0001004831419173458,39.97906793829483,8,1,1
37,20260748,2029071138,30,GP,0.0016097163266074284,0.11910132364722184,9.24083411905215,7,0,0
37,20260748,2029071138,30,MP,1.2145540335385659e-05,0.0008986365525681432,30.46415920201278,8,1,1
38,20260749,2029071139,30,OMP,2.918980153178536e-06,0.00022998709426280608,36.38296533755036,8,1,1
38,20260749,2029071139,30,GOMP,2.918980153178552e-06,0.00022998709426280732,36.38296533755033,8,1,1
38,20260749,2029071139,30,CoSaMP,2.9189801531785302e-06,0.00022998709426280562,36.38296533755037,8,1,1
38,20260749,2029071139,30,SP,2.9189801531785302e-06,0.00022998709426280562,36.38296533755037,8,1,1
38,20260749,2029071139,30,IHT,9.52436200949077e-06,0.0007504265970717837,31.24691781829405,8,1,1
38,20260749,2029071139,30,HTP,2.9189801531785467e-06,0.00022998709426280692,36.382965337550345,8,1,1
38,20260749,2029071139,30,GP,9.52436200949077e-06,0.0007504265970717837,31.24691781829405,8,1,1
38,20260749,2029071139,30,MP,5.4524821868950285e-05,0.0042960228191966,23.669334204591422,8,1,1
39,20260750,2029071140,30,OMP,6.612201372863425e-07,3.5825587363439756e-05,44.45806680578639,8,1,1
39,20260750,2029071140,30,GOMP,6.612201372863424e-07,3.582558736343975e-05,44.45806680578639,8,1,1
39,20260750,2029071140,30,CoSaMP,6.612201372863353e-07,3.582558736343937e-05,44.45806680578643,8,1,1
39,20260750,2029071140,30,SP,6.612201372863353e-07,3.582558736343937e-05,44.45806680578643,8,1,1
39,20260750,2029071140,30,IHT,0.0017059321908623711,0.09242916132389004,10.341909876110126,7,0,0
39,20260750,2029071140,30,HTP,0.0014367131545459453,0.07784259693848261,11.08782683823472,7,0,0
39,20260750,2029071140,30,GP,0.0017059321908623711,0.09242916132389004,10.341909876110126,7,0,0
39,20260750,2029071140,30,MP,0.00034739937824920363,0.01882245575059041,17.253237151620354,8,1,0
40,20260751,2029071141,30,OMP,1.5299796588768613e-06,0.00010831046341481093,39.65329585998788,8,1,1
40,20260751,2029071141,30,GOMP,1.5299796588768268e-06,0.00010831046341480848,39.65329585998798,8,1,1
40,20260751,2029071141,30,CoSaMP,1.5299796588768437e-06,0.00010831046341480968,39.65329585998793,8,1,1
40,20260751,2029071141,30,SP,1.5299796588768437e-06,0.00010831046341480968,39.65329585998793,8,1,1
40,20260751,2029071141,30,IHT,8.690380396837348e-07,6.152102235943503e-05,42.109764560191756,8,1,1
40,20260751,2029071141,30,HTP,1.5299796588768437e-06,0.00010831046341480968,39.65329585998793,8,1,1
40,20260751,2029071141,30,GP,8.690380396837348e-07,6.152102235943503e-05,42.109764560191756,8,1,1
40,20260751,2029071141,30,MP,2.6261715107530857e-05,0.0018591217973789665,27.306921571905214,8,1,1
41,20260752,2029071142,30,OMP,2.1308109377823626e-06,0.00015536754090787687,38.086397080385346,8,1,1
41,20260752,2029071142,30,GOMP,2.1308109377823626e-06,0.00015536754090787687,38.086397080385346,8,1,1
41,20260752,2029071142,30,CoSaMP,2.130810937782349e-06,0.00015536754090787587,38.08639708038537,8,1,1
41,20260752,2029071142,30,SP,2.130810937782349e-06,0.00015536754090787587,38.08639708038537,8,1,1
41,20260752,2029071142,30,IHT,2.186947778971925e-06,0.00015946074449309762,37.97346212596297,8,1,1
41,20260752,2029071142,30,HTP,2.130810937782349e-06,0.00015536754090787587,38.08639708038537,8,1,1
41,20260752,2029071142,30,GP,2.186947778971925e-06,0.00015946074449309762,37.97346212596297,8,1,1
41,20260752,2029071142,30,MP,3.875035149459238e-05,0.002825472084021007,25.489089792227546,8,1,1
42,20260753,2029071143,30,OMP,4.318893988612891e-06,0.00022481801134871594,36.48168898102929,8,1,1
42,20260753,2029071143,30,GOMP,4.318893988612875e-06,0.0002248180113487151,36.4816889810293,8,1,1
42,20260753,2029071143,30,CoSaMP,4.3188939886128945e-06,0.00022481801134871613,36.481688981029286,8,1,1
42,20260753,2029071143,30,SP,4.3188939886128945e-06,0.00022481801134871613,36.481688981029286,8,1,1
42,20260753,2029071143,30,IHT,0.011945845809363741,0.6218354295846242,2.063245373028781,3,0,0
42,20260753,2029071143,30,HTP,0.011879885826811406,0.6184019134702881,2.0872917528588006,3,0,0
42,20260753,2029071143,30,GP,0.011945845809363741,0.6218354295846242,2.063245373028781,3,0,0
42,20260753,2029071143,30,MP,1.844420729353901e-05,0.0009601046044588589,30.17681447518351,8,1,1
43,20260754,2029071144,30,OMP,3.895722198608983e-06,0.00023173066840292617,36.350164856888284,8,1,1
43,20260754,2029071144,30,GOMP,3.895722198608973e-06,0.00023173066840292557,36.35016485688829,8,1,1
43,20260754,2029071144,30,CoSaMP,3.895722198608945e-06,0.0002317306684029239,36.35016485688833,8,1,1
43,20260754,2029071144,30,SP,3.895722198608945e-06,0.0002317306684029239,36.35016485688833,8,1,1
43,20260754,2029071144,30,IHT,5.046791509689835e-06,0.0003002001452383391,35.22589101978844,8,1,1
43,20260754,2029071144,30,HTP,3.895722198608904e-06,0.00023173066840292148,36.35016485688837,8,1,1
43,20260754,2029071144,30,GP,5.046791509689835e-06,0.0003002001452383391,35.22589101978844,8,1,1
43,20260754,2029071144,30,MP,1.6876507154662347e-05,0.0010038714476748557,29.98321897888175,8,1,1
44,20260755,2029071145,30,OMP,1.129464837043693e-06,5.822444207568019e-05,42.348946643152104,8,1,1
44,20260755,2029071145,30,GOMP,1.1294648370436802e-06,5.8224442075679534e-05,42.34894664315216,8,1,1
44,20260755,2029071145,30,CoSaMP,1.1294648370436827e-06,5.822444207567967e-05,42.348946643152146,8,1,1
44,20260755,2029071145,30,SP,1.1294648370436827e-06,5.822444207567967e-05,42.348946643152146,8,1,1
44,20260755,2029071145,30,IHT,0.0016353952906235,0.08430539424226857,10.741446363515124,7,0,0
44,20260755,2029071145,30,HTP,0.0016095622656685045,0.08297368968998815,10.810595971887283,7,0,0
44,20260755,2029071145,30,GP,0.0016353952906235,0.08430539424226857,10.741446363515124,7,0,0
44,20260755,2029071145,30,MP,2.0215419758251245e-05,0.0010421143696962452,29.820846155832463,8,1,1
45,20260756,2029071146,30,OMP,3.2470183323413407e-06,0.00021313577442795846,36.71343648677701,8,1,1
45,20260756,2029071146,30,GOMP,3.2470183323413407e-06,0.00021313577442795846,36.71343648677701,8,1,1
45,20260756,2029071146,30,CoSaMP,3.2470183323413835e-06,0.00021313577442796128,36.713436486776956,8,1,1
45,20260756,2029071146,30,SP,3.2470183323413835e-06,0.00021313577442796128,36.713436486776956,8,1,1
45,20260756,2029071146,30,IHT,4.498324811402388e-06,0.00029527210633745193,35.29777577877117,8,1,1
45,20260756,2029071146,30,HTP,3.2470183323413835e-06,0.00021313577442796128,36.713436486776956,8,1,1
45,20260756,2029071146,30,GP,4.498324811402388e-06,0.00029527210633745193,35.29777577877117,8,1,1
45,20260756,2029071146,30,MP,1.5878437561432013e-05,0.0010422679332153606,29.820206236859814,8,1,1
46,20260757,2029071147,30,OMP,6.267114912377897e-07,3.5935750321371e-05,44.4447328285039,8,1,1
46,20260757,2029071147,30,GOMP,0.0012242677955908326,0.07019973695065798,11.53664515236174,7,0,0
46,20260757,2029071147,30,CoSaMP,6.267114912377895e-07,3.5935750321370994e-05,44.4447328285039,8,1,1
46,20260757,2029071147,30,SP,6.267114912377845e-07,3.59357503213707e-05,44.444732828503945,8,1,1
46,20260757,2029071147,30,IHT,3.160177916796289e-05,0.0018120517363549196,27.418294068287995,8,1,1
46,20260757,2029071147,30,HTP,6.267114912377895e-07,3.5935750321370994e-05,44.4447328285039,8,1,1
46,20260757,2029071147,30,GP,3.160177916796289e-05,0.0018120517363549196,27.418294068287995,8,1,1
46,20260757,2029071147,30,MP,1.6918269180794282e-05,0.0009700966164670025,30.131850101575548,8,1,1
47,20260758,2029071148,30,OMP,1.8446944835662293e-06,0.00014315397977095176,38.441965738139636,8,1,1
47,20260758,2029071148,30,GOMP,1.844694483566225e-06,0.0001431539797709514,38.44196573813964,8,1,1
47,20260758,2029071148,30,CoSaMP,1.8446944835662293e-06,0.00014315397977095176,38.441965738139636,8,1,1
47,20260758,2029071148,30,SP,1.8446944835662293e-06,0.00014315397977095176,38.441965738139636,8,1,1
47,20260758,2029071148,30,IHT,1.7866871717594806e-06,0.0001386524335176681,38.580725036265434,8,1,1
47,20260758,2029071148,30,HTP,1.8446944835662293e-06,0.00014315397977095176,38.441965738139636,8,1,1
47,20260758,2029071148,30,GP,1.7866871717594806e-06,0.0001386524335176681,38.580725036265434,8,1,1
47,20260758,2029071148,30,MP,1.6030269196234064e-05,0.0012439983166232596,29.051802073314732,8,1,1
48,20260759,2029071149,30,OMP,0.0005602876487794539,0.03742593561141298,14.268273339162425,7,0,0
48,20260759,2029071149,30,GOMP,2.013540989592946e-06,0.00013449994050664826,38.71277907762987,8,1,1
48,20260759,2029071149,30,CoSaMP,2.013540989592906e-06,0.00013449994050664555,38.71277907762995,8,1,1
48,20260759,2029071149,30,SP,2.013540989592906e-06,0.00013449994050664555,38.71277907762995,8,1,1
48,20260759,2029071149,30,IHT,3.783787998411444e-06,0.00025274839862037826,35.97311587359262,8,1,1
48,20260759,2029071149,30,HTP,2.013540989592934e-06,0.00013449994050664742,38.71277907762989,8,1,1
48,20260759,2029071149,30,GP,3.783787998411444e-06,0.00025274839862037826,35.97311587359262,8,1,1
48,20260759,2029071149,30,MP,0.0009563444038491683,0.06388162251794158,11.946240618253503,8,1,0
49,20260760,2029071150,30,OMP,5.514059177694269e-07,3.880724153162728e-05,44.110872263702404,8,1,1
49,20260760,2029071150,30,GOMP,5.514059177694388e-07,3.880724153162812e-05,44.11087226370231,8,1,1
49,20260760,2029071150,30,CoSaMP,5.514059177694193e-07,3.880724153162675e-05,44.11087226370246,8,1,1
49,20260760,2029071150,30,SP,5.514059177694193e-07,3.880724153162675e-05,44.11087226370246,8,1,1
49,20260760,2029071150,30,IHT,2.0655155624737945e-06,0.00014536833707645038,38.37530177592784,8,1,1
49,20260760,2029071150,30,HTP,5.514059177694193e-07,3.880724153162675e-05,44.11087226370246,8,1,1
49,20260760,2029071150,30,GP,2.0655155624737945e-06,0.00014536833707645038,38.37530177592784,8,1,1
49,20260760,2029071150,30,MP,1.8808197553994925e-05,0.0013236968297421347,28.782114712760407,8,1,1
50,20260761,2029071151,30,OMP,4.3665429641488246e-06,0.00026914163853858624,35.700191079269096,8,1,1
50,20260761,2029071151,30,GOMP,0.0007222092706476161,0.044514983149317705,13.514937866854513,7,0,0
50,20260761,2029071151,30,CoSaMP,4.366542964148858e-06,0.0002691416385385883,35.70019107926907,8,1,1
50,20260761,2029071151,30,SP,4.366542964148858e-06,0.0002691416385385883,35.70019107926907,8,1,1
50,20260761,2029071151,30,IHT,7.559718807561797e-05,0.004659601711155413,23.31651203919415,8,1,1
50,20260761,2029071151,30,HTP,4.366542964148883e-06,0.0002691416385385898,35.70019107926904,8,1,1
50,20260761,2029071151,30,GP,7.559718807561797e-05,0.004659601711155413,23.31651203919415,8,1,1
50,20260761,2029071151,30,MP,2.535950870769337e-05,0.0015630900193037728,28.06016009977536,8,1,1
51,20260762,2029071152,30,OMP,2.3771621484598197e-06,0.00012632640577804843,38.98505860172635,8,1,1
51,20260762,2029071152,30,GOMP,0.000559544008980694,0.029735112337611707,15.267304164210442,7,0,0
51,20260762,2029071152,30,CoSaMP,2.3771621484598057e-06,0.0001263264057780477,38.98505860172638,8,1,1
51,20260762,2029071152,30,SP,2.3771621484598057e-06,0.0001263264057780477,38.98505860172638,8,1,1
51,20260762,2029071152,30,IHT,0.007817545687522636,0.4154375625366011,3.814942385066104,4,0,0
51,20260762,2029071152,30,HTP,0.007791153888900303,0.4140350578466549,3.8296288403674517,4,0,0
51,20260762,2029071152,30,GP,0.007817545687522636,0.4154375625366011,3.814942385066104,4,0,0
51,20260762,2029071152,30,MP,9.305860621958737e-06,0.0004945291282738898,33.058081229221024,8,1,1
52,20260763,2029071153,30,OMP,5.83676153080572e-07,4.234549448561545e-05,43.731927913339376,8,1,1
52,20260763,2029071153,30,GOMP,5.836761530805769e-07,4.23454944856158e-05,43.73192791333934,8,1,1
52,20260763,2029071153,30,CoSaMP,5.83676153080573e-07,4.2345494485615515e-05,43.73192791333936,8,1,1
52,20260763,2029071153,30,SP,5.83676153080573e-07,4.2345494485615515e-05,43.73192791333936,8,1,1
52,20260763,2029071153,30,IHT,0.0028152919360890064,0.20424841502578564,6.898413049215007,6,0,0
52,20260763,2029071153,30,HTP,0.004838784998389293,0.3510521072086486,4.546284157461224,5,0,0
52,20260763,2029071153,30,GP,0.0028152919360890064,0.20424841502578564,6.898413049215007,6,0,0
52,20260763,2029071153,30,MP,1.685691273967857e-05,0.0012229629421985706,29.125867026059936,8,1,1
53,20260764,2029071154,30,OMP,2.8535772559264925e-06,0.00016970825007915264,37.70297044678435,8,1,1
53,20260764,2029071154,30,GOMP,2.8535772559264925e-06,0.00016970825007915264,37.70297044678435,8,1,1
53,20260764,2029071154,30,CoSaMP,2.8535772559265086e-06,0.0001697082500791536,37.70297044678433,8,1,1
53,20260764,2029071154,30,SP,2.853577255926502e-06,0.00016970825007915318,37.702970446784335,8,1,1
53,20260764,2029071154,30,IHT,4.8505353517076355e-06,0.000288471554353661,35.398970053724135,8,1,1
53,20260764,2029071154,30,HTP,2.853577255926499e-06,0.00016970825007915302,37.70297044678434,8,1,1
53,20260764,2029071154,30,GP,4.8505353517076355e-06,0.000288471554353661,35.398970053724135,8,1,1
53,20260764,2029071154,30,MP,1.824595511487574e-05,0.0010851253832842055,29.645200773708723,8,1,1
54,20260765,2029071155,30,OMP,1.2628080583915124e-06,8.3068324542616e-05,40.805645490055056,8,1,1
54,20260765,2029071155,30,GOMP,0.003347204589419051,0.22018126610512315,6.5721963528834735,6,0,0
54,20260765,2029071155,30,CoSaMP,1.2628080583915215e-06,8.306832454261662e-05,40.80564549005503,8,1,1
54,20260765,2029071155,30,SP,1.2628080583915215e-06,8.306832454261662e-05,40.80564549005503,8,1,1
54,20260765,2029071155,30,IHT,0.009941021189347952,0.6539267539150894,1.844708941099298,3,0,0
54,20260765,2029071155,30,HTP,0.009935397060824339,0.6535567951312786,1.8471666555806125,3,0,0
54,20260765,2029071155,30,GP,0.009941021189347952,0.6539267539150894,1.844708941099298,3,0,0
54,20260765,2029071155,30,MP,1.8732986308142204e-05,0.001232267862052786,29.092948779127493,8,1,1
55,20260766,2029071156,30,OMP,0.001362382308912925,0.08154141561278826,10.886217531795966,7,0,0
55,20260766,2029071156,30,GOMP,0.008299494255807189,0.49674199823448867,3.0386911999186923,5,0,0
55,20260766,2029071156,30,CoSaMP,1.2663672640610763e-06,7.579471541995311e-05,41.20361073312012,8,1,1
55,20260766,2029071156,30,SP,1.266367264061082e-06,7.579471541995345e-05,41.20361073312011,8,1,1
55,20260766,2029071156,30,IHT,0.0021256714639470383,0.1272258595579192,8.954246062829236,7,0,0
55,20260766,2029071156,30,HTP,0.0020575827258346034,0.12315060692387227,9.095634434835127,7,0,0
55,20260766,2029071156,30,GP,0.0021256714639470383,0.1272258595579192,8.954246062829236,7,0,0
55,20260766,2029071156,30,MP,0.006733332672624046,0.40300396909564923,3.946906765689398,6,0,0
56,20260767,2029071157,30,OMP,1.4703819377843277e-06,9.135088442528092e-05,40.39287243613471,8,1,1
56,20260767,2029071157,30,GOMP,1.470381937784321e-06,9.13508844252805e-05,40.39287243613473,8,1,1
56,20260767,2029071157,30,CoSaMP,1.4703819377843419e-06,9.13508844252818e-05,40.39287243613467,8,1,1
56,20260767,2029071157,30,SP,1.4703819377843419e-06,9.13508844252818e-05,40.39287243613467,8,1,1
56,20260767,2029071157,30,IHT,4.170184509475738e-06,0.0002590823740199479,35.865621320788534,8,1,1
56,20260767,2029071157,30,HTP,1.470381937784324e-06,9.135088442528069e-05,40.392872436134724,8,1,1
56,20260767,2029071157,30,GP,4.170184509475738e-06,0.0002590823740199479,35.865621320788534,8,1,1
56,20260767,2029071157,30,MP,4.505824371875892e-05,0.0027993477807275865,25.52943143024287,8,1,1
57,20260768,2029071158,30,OMP,5.994223352435345e-06,0.0003184256119274589,34.96992007921111,8,1,1
57,20260768,2029071158,30,GOMP,5.994223352435318e-06,0.00031842561192745755,34.96992007921112,8,1,1
57,20260768,2029071158,30,CoSaMP,5.994223352435376e-06,0.0003184256119274606,34.969920079211086,8,1,1
57,20260768,2029071158,30,SP,5.994223352435376e-06,0.0003184256119274606,34.969920079211086,8,1,1
57,20260768,2029071158,30,IHT,6.793910585100652e-06,0.0003609066610042456,34.42605102394103,8,1,1
57,20260768,2029071158,30,HTP,5.994223352435376e-06,0.0003184256119274606,34.969920079211086,8,1,1
57,20260768,2029071158,30,GP,6.793910585100652e-06,0.0003609066610042456,34.42605102394103,8,1,1
57,20260768,2029071158,30,MP,2.5318338968629672e-05,0.001344962825884238,28.71289719183102,8,1,1
58,20260769,2029071159,30,OMP,8.44618187016857e-07,8.084570178246598e-05,40.92343064709691,8,1,1
58,20260769,2029071159,30,GOMP,8.446181870168787e-07,8.084570178246805e-05,40.9234306470968,8,1,1
58,20260769,2029071159,30,CoSaMP,8.446181870168782e-07,8.084570178246801e-05,40.9234306470968,8,1,1
58,20260769,2029071159,30,SP,8.446181870168782e-07,8.084570178246801e-05,40.9234306470968,8,1,1
58,20260769,2029071159,30,IHT,5.681319021935527e-05,0.005438081140553086,22.64554316676513,8,1,1
58,20260769,2029071159,30,HTP,8.446181870168782e-07,8.084570178246801e-05,40.9234306470968,8,1,1
58,20260769,2029071159,30,GP,5.681319021935527e-05,0.005438081140553086,22.64554316676513,8,1,1
58,20260769,2029071159,30,MP,3.302149897465692e-05,0.0031607728788603964,25.002067097920005,8,1,1
59,20260770,2029071160,30,OMP,3.187985517923527e-06,0.0002572368578855829,35.896668039069,8,1,1
59,20260770,2029071160,30,GOMP,0.0011320700581153272,0.09134613159899604,10.393098397814253,7,0,0
